id,time,long,lat
4777,2008-02-02 22:04:48,116.43853,39.95869
4777,2008-02-02 22:09:48,116.43854,39.95874
4777,2008-02-02 22:14:48,116.43849,39.95877
4777,2008-02-02 22:19:48,116.43851,39.95875
4777,2008-02-02 22:24:48,116.4384,39.95874
4777,2008-02-02 22:29:48,116.43858,39.95877
4777,2008-02-02 22:34:48,116.43854,39.95869
4777,2008-02-02 22:39:48,116.43865,39.95878
4777,2008-02-02 22:44:51,116.43866,39.95882
4777,2008-02-02 22:49:48,116.43859,39.95875
4777,2008-02-02 22:54:48,116.43861,39.95875
4777,2008-02-02 22:59:48,116.43862,39.95875
4777,2008-02-02 23:04:48,116.43865,39.95874
