id,time,long,lat
7118,2008-02-02 22:02:39,116.35389,39.93113
7118,2008-02-02 22:03:59,116.3528,39.93468
7118,2008-02-02 22:07:40,116.3497,39.92463
7118,2008-02-02 22:07:53,116.34935,39.92364
7118,2008-02-02 22:08:51,116.34493,39.92235
7118,2008-02-02 22:10:21,116.34023,39.92224
7118,2008-02-02 22:12:32,116.33782,39.92661
7118,2008-02-02 22:13:22,116.33793,39.93041
7118,2008-02-02 22:13:52,116.33782,39.93033
7118,2008-02-02 22:15:43,116.33611,39.93926
7118,2008-02-02 22:17:34,116.32956,39.95267
7118,2008-02-02 22:18:24,116.32907,39.95592
7118,2008-02-02 22:19:55,116.32819,39.96567
7118,2008-02-02 22:22:15,116.32732,39.97891
7118,2008-02-02 22:23:06,116.32712,39.98325
7118,2008-02-02 22:25:06,116.32707,39.98445
7118,2008-02-02 22:27:47,116.31252,39.98463
7118,2008-02-02 22:27:57,116.31167,39.98452
7118,2008-02-02 22:28:48,116.31097,39.98443
7118,2008-02-02 22:31:18,116.31004,39.97955
7118,2008-02-02 22:32:49,116.31088,39.97554
7118,2008-02-02 22:33:01,116.31121,39.97503
7118,2008-02-02 22:34:39,116.31819,39.97508
7118,2008-02-02 22:37:51,116.32728,39.97844
7118,2008-02-02 22:38:03,116.32718,39.97946
7118,2008-02-02 22:38:31,116.32722,39.98062
7118,2008-02-02 22:42:22,116.36291,39.98592
7118,2008-02-02 22:43:12,116.37279,39.98604
7118,2008-02-02 22:46:43,116.37406,39.99307
7118,2008-02-02 22:47:54,116.37669,39.99645
7118,2008-02-02 22:48:06,116.37838,39.9965
7118,2008-02-02 22:51:05,116.38384,40.00847
7118,2008-02-02 22:52:56,116.40167,40.00701
7118,2008-02-02 22:55:57,116.40145,39.99757
7118,2008-02-02 22:57:57,116.40552,40.00148
7118,2008-02-02 22:58:10,116.40412,40.00143
7118,2008-02-02 23:00:48,116.39204,40.00843
