id,time,long,lat
690,2008-02-06 14:00:35,116.4719,39.91579
690,2008-02-06 14:05:35,116.45579,39.918
690,2008-02-06 14:10:35,116.45572,39.9496
690,2008-02-06 14:15:35,116.47188,39.97868
690,2008-02-06 14:20:35,116.473,40.00067
690,2008-02-06 14:22:33,116.47855,39.99933
690,2008-02-06 14:27:33,116.47805,39.99968
690,2008-02-06 14:30:08,116.4742,40.00079
690,2008-02-06 14:35:56,116.46258,39.99179
690,2008-02-06 14:40:56,116.47689,39.99509
690,2008-02-06 14:45:56,116.47687,39.99504
690,2008-02-06 14:50:56,116.47686,39.99504
690,2008-02-06 14:55:56,116.47687,39.99505
690,2008-02-06 15:00:56,116.47687,39.99506
