id,time,long,lat
7376,2008-02-04 16:00:09,116.47597,39.98833
7376,2008-02-04 16:00:12,116.4759,39.98825
7376,2008-02-04 16:00:15,116.47587,39.98812
7376,2008-02-04 16:00:18,116.47595,39.98805
7376,2008-02-04 16:01:41,116.47618,39.98798
7376,2008-02-04 16:01:44,116.47628,39.98807
7376,2008-02-04 16:05:11,116.47628,39.98807
7376,2008-02-04 16:05:35,116.47473,39.9878
7376,2008-02-04 16:06:40,116.47345,39.98843
7376,2008-02-04 16:07:04,116.4718,39.98685
7376,2008-02-04 16:07:27,116.47178,39.98682
7376,2008-02-04 16:08:17,116.4665,39.98302
7376,2008-02-04 16:08:20,116.46643,39.98288
7376,2008-02-04 16:08:23,116.46625,39.98272
7376,2008-02-04 16:09:16,116.46155,39.9783
7376,2008-02-04 16:09:19,116.46172,39.97815
7376,2008-02-04 16:10:14,116.46722,39.9744
7376,2008-02-04 16:10:17,116.46718,39.97433
7376,2008-02-04 16:10:20,116.46703,39.97415
7376,2008-02-04 16:11:04,116.46125,39.9704
7376,2008-02-04 16:11:07,116.46088,39.9704
7376,2008-02-04 16:11:10,116.46072,39.97053
7376,2008-02-04 16:11:19,116.46152,39.97098
7376,2008-02-04 16:11:22,116.46185,39.97087
7376,2008-02-04 16:13:18,116.48055,39.95757
7376,2008-02-04 16:13:53,116.48307,39.95285
7376,2008-02-04 16:18:28,116.48372,39.90558
7376,2008-02-04 16:22:05,116.48338,39.87688
7376,2008-02-04 16:22:47,116.48338,39.87688
7376,2008-02-04 16:23:22,116.48322,39.87482
7376,2008-02-04 16:23:25,116.483,39.87472
7376,2008-02-04 16:23:45,116.48052,39.87478
7376,2008-02-04 16:23:56,116.47968,39.87515
7376,2008-02-04 16:24:33,116.47743,39.87748
7376,2008-02-04 16:24:45,116.4772,39.87813
7376,2008-02-04 16:24:48,116.47703,39.87813
7376,2008-02-04 16:25:07,116.47472,39.8781
7376,2008-02-04 16:25:10,116.47448,39.87808
7376,2008-02-04 16:25:37,116.47253,39.8781
7376,2008-02-04 16:26:22,116.47225,39.8781
7376,2008-02-04 16:26:26,116.47218,39.8781
7376,2008-02-04 16:26:39,116.47143,39.87817
7376,2008-02-04 16:26:42,116.4713,39.87832
7376,2008-02-04 16:27:20,116.47133,39.88247
7376,2008-02-04 16:28:24,116.4712,39.88238
7376,2008-02-04 16:28:27,116.4712,39.88252
7376,2008-02-04 16:30:54,116.4715,39.89743
7376,2008-02-04 16:31:02,116.47155,39.8975
7376,2008-02-04 16:31:11,116.47162,39.89763
7376,2008-02-04 16:31:14,116.47168,39.8978
7376,2008-02-04 16:31:34,116.47167,39.89898
7376,2008-02-04 16:32:45,116.47162,39.89907
7376,2008-02-04 16:33:07,116.4717,39.90052
7376,2008-02-04 16:34:33,116.47168,39.90065
7376,2008-02-04 16:34:43,116.47172,39.90097
7376,2008-02-04 16:35:54,116.47175,39.90147
7376,2008-02-04 16:36:03,116.47175,39.90158
7376,2008-02-04 16:36:46,116.47177,39.90192
7376,2008-02-04 16:36:58,116.47178,39.90207
7376,2008-02-04 16:37:01,116.47175,39.90213
7376,2008-02-04 16:37:21,116.47172,39.90262
7376,2008-02-04 16:37:28,116.47175,39.90285
7376,2008-02-04 16:37:31,116.47175,39.9029
7376,2008-02-04 16:37:34,116.47173,39.90297
7376,2008-02-04 16:37:46,116.47177,39.90332
7376,2008-02-04 16:38:16,116.47177,39.90358
7376,2008-02-04 16:38:56,116.4718,39.90642
7376,2008-02-04 16:41:06,116.47182,39.9065
7376,2008-02-04 16:42:12,116.47197,39.91403
7376,2008-02-04 16:44:36,116.47187,39.91448
7376,2008-02-04 16:45:11,116.47208,39.91772
7376,2008-02-04 16:46:08,116.47213,39.92117
7376,2008-02-04 16:47:27,116.47215,39.92115
7376,2008-02-04 16:48:55,116.47233,39.9313
7376,2008-02-04 16:49:03,116.47233,39.93133
7376,2008-02-04 16:49:08,116.4723,39.93157
7376,2008-02-04 16:49:15,116.47233,39.93188
7376,2008-02-04 16:49:29,116.4723,39.93223
7376,2008-02-04 16:49:32,116.47212,39.9324
7376,2008-02-04 16:49:35,116.47188,39.93248
7376,2008-02-04 16:52:15,116.46723,39.94585
7376,2008-02-04 16:52:58,116.46758,39.94518
7376,2008-02-04 16:53:19,116.46792,39.94422
7376,2008-02-04 16:53:21,116.35295,39.94422
7376,2008-02-04 16:53:21,116.46793,39.94418
7376,2008-02-04 16:53:24,116.46793,39.94418
7376,2008-02-04 16:55:11,116.46855,39.93583
7376,2008-02-04 16:55:15,116.4683,39.93542
7376,2008-02-04 16:55:34,116.46652,39.93353
7376,2008-02-04 16:55:45,116.46647,39.93298
7376,2008-02-04 16:57:13,116.46658,39.93253
7376,2008-02-04 16:57:16,116.46668,39.93243
7376,2008-02-04 16:57:27,116.46812,39.93233
7376,2008-02-04 16:58:24,116.47593,39.93237
7376,2008-02-04 16:59:52,116.48297,39.93228
7376,2008-02-04 17:01:18,116.48302,39.93232
