id,time,long,lat
2321,2008-02-04 16:01:37,116.36241,39.93865
2321,2008-02-04 16:02:24,116.36239,39.9389
2321,2008-02-04 16:06:39,116.36334,39.94651
2321,2008-02-04 16:07:25,116.37134,39.94761
2321,2008-02-04 16:11:41,116.3731,39.98382
2321,2008-02-04 16:12:27,116.3733,39.98525
2321,2008-02-04 16:16:42,116.40266,39.9866
2321,2008-02-04 16:17:29,116.40135,39.9894
2321,2008-02-04 16:21:44,116.41353,39.99279
2321,2008-02-04 16:27:32,116.39409,39.9872
2321,2008-02-04 16:31:47,116.36381,39.98619
2321,2008-02-04 16:32:34,116.36366,39.98619
2321,2008-02-04 16:36:49,116.35902,39.98051
2321,2008-02-04 16:37:35,116.35817,39.9805
2321,2008-02-04 16:39:15,116.35814,39.98049
2321,2008-02-04 16:56:13,116.35363,39.98017
2321,2008-02-04 16:59:01,116.35268,39.97829
2321,2008-02-04 17:01:14,116.34948,39.97521
