id,time,long,lat
5428,2008-02-03 14:05:39,116.51489,39.92152
5428,2008-02-03 14:13:21,116.49686,39.9219
5428,2008-02-03 14:15:42,116.48659,39.92175
5428,2008-02-03 14:18:21,116.47244,39.92156
5428,2008-02-03 14:25:45,116.45585,39.93162
5428,2008-02-03 14:33:21,116.45404,39.95298
5428,2008-02-03 14:35:49,116.44563,39.95843
5428,2008-02-03 14:38:22,116.43733,39.96393
5428,2008-02-03 14:43:24,116.40261,39.9676
5428,2008-02-03 14:45:52,116.39174,39.96737
5428,2008-02-03 14:48:25,116.39166,39.96744
5428,2008-02-03 14:53:27,116.39176,39.96747
5428,2008-02-03 14:55:55,116.39181,39.96743
5428,2008-02-03 14:58:29,116.39165,39.96758
5428,2008-02-03 15:03:30,116.39161,39.96758
