id,time,long,lat
5078,2008-02-03 19:01:08,116.4301,39.9073
5078,2008-02-03 19:02:34,116.42333,39.90718
5078,2008-02-03 19:06:10,116.40534,39.90711
5078,2008-02-03 19:07:35,116.40533,39.90738
5078,2008-02-03 19:11:12,116.4066,39.9142
5078,2008-02-03 19:12:37,116.40487,39.91606
5078,2008-02-03 19:16:13,116.40462,39.92337
5078,2008-02-03 19:17:39,116.40282,39.92824
5078,2008-02-03 19:21:15,116.40267,39.93173
5078,2008-02-03 19:22:40,116.40261,39.93292
5078,2008-02-03 19:26:17,116.40211,39.94538
5078,2008-02-03 19:27:42,116.40187,39.95238
5078,2008-02-03 19:31:18,116.40169,39.95721
5078,2008-02-03 19:32:44,116.40169,39.96019
5078,2008-02-03 19:36:20,116.40154,39.9741
5078,2008-02-03 19:37:45,116.40128,39.98427
5078,2008-02-03 19:41:22,116.3958,39.9871
5078,2008-02-03 19:42:47,116.38299,39.98665
5078,2008-02-03 19:46:23,116.36293,39.9919
5078,2008-02-03 19:47:49,116.35913,39.99246
5078,2008-02-03 19:51:25,116.35724,39.99236
5078,2008-02-03 19:52:50,116.35171,39.99222
5078,2008-02-03 19:56:26,116.36875,39.99247
5078,2008-02-03 19:57:52,116.37053,39.98563
5078,2008-02-03 20:01:28,116.39516,39.98667
