id,time,long,lat
4809,2008-02-03 19:00:46,116.50568,40.01068
4809,2008-02-03 19:05:46,116.50568,40.01068
4809,2008-02-03 19:10:46,116.50568,40.01067
4809,2008-02-03 19:15:45,116.50568,40.01068
4809,2008-02-03 19:20:45,116.50568,40.01068
4809,2008-02-03 19:25:45,116.50567,40.01068
4809,2008-02-03 19:30:45,116.50567,40.01068
4809,2008-02-03 19:35:46,116.50567,40.01069
4809,2008-02-03 19:40:46,116.50566,40.01069
4809,2008-02-03 19:45:46,116.50566,40.01069
4809,2008-02-03 19:50:46,116.50566,40.01069
4809,2008-02-03 19:55:45,116.50565,40.0107
4809,2008-02-03 20:00:45,116.50566,40.01069
