id,time,long,lat
191,2008-02-05 23:09:39,116.47625,39.96122
191,2008-02-05 23:13:41,116.46738,39.95308
191,2008-02-05 23:18:43,116.45532,39.94417
191,2008-02-05 23:23:44,116.44414,39.92608
191,2008-02-05 23:28:46,116.43046,39.93024
191,2008-02-05 23:33:48,116.44346,39.93233
191,2008-02-05 23:38:49,116.46017,39.9323
191,2008-02-05 23:43:51,116.46934,39.9256
191,2008-02-05 23:48:53,116.45749,39.92751
191,2008-02-05 23:53:54,116.45189,39.93244
191,2008-02-05 23:58:56,116.42702,39.93254
191,2008-02-06 00:03:58,116.42995,39.93212
