id,time,long,lat
9014,2008-02-08 01:00:05,116.3448,39.71336
9014,2008-02-08 01:05:05,116.3448,39.71336
9014,2008-02-08 01:10:05,116.3448,39.71336
9014,2008-02-08 01:15:05,116.3448,39.71336
9014,2008-02-08 01:20:05,116.3448,39.71336
9014,2008-02-08 01:25:05,116.3448,39.71336
9014,2008-02-08 01:30:05,116.34483,39.71325
9014,2008-02-08 01:35:05,116.34481,39.71329
9014,2008-02-08 01:40:05,116.34487,39.71372
9014,2008-02-08 01:45:05,116.34489,39.71345
9014,2008-02-08 01:50:05,116.34491,39.71348
9014,2008-02-08 01:55:05,116.34491,39.7135
9014,2008-02-08 02:00:05,116.34491,39.7135
