id,time,long,lat
4254,2008-02-02 23:00:04,116.48208,39.98779
4254,2008-02-02 23:05:04,116.50219,40.00654
4254,2008-02-02 23:10:04,116.52045,40.02884
4254,2008-02-02 23:15:04,116.54954,40.06634
4254,2008-02-02 23:20:04,116.57244,40.11666
4254,2008-02-02 23:25:04,116.62266,40.11645
4254,2008-02-02 23:30:04,116.68628,40.11904
4254,2008-02-02 23:35:04,116.74935,40.13289
4254,2008-02-02 23:40:04,116.82151,40.14895
4254,2008-02-02 23:45:04,116.90905,40.1524
4254,2008-02-02 23:50:04,116.98963,40.14114
4254,2008-02-02 23:55:04,117.07499,40.14398
4254,2008-02-03 00:00:04,117.10525,40.13909
