id,time,long,lat
8934,2008-02-05 17:03:52,116.23739,40.21001
8934,2008-02-05 17:08:52,116.23701,40.20924
8934,2008-02-05 17:18:52,116.2374,40.21003
8934,2008-02-05 17:23:52,116.23727,40.21003
8934,2008-02-05 17:28:52,116.23728,40.21005
8934,2008-02-05 17:33:52,116.23717,40.21007
8934,2008-02-05 17:38:52,116.23723,40.21007
8934,2008-02-05 17:43:52,116.23723,40.21006
8934,2008-02-05 17:48:52,116.23725,40.21007
8934,2008-02-05 17:53:52,116.23727,40.21006
8934,2008-02-05 17:58:52,116.23668,40.20997
8934,2008-02-05 18:03:52,116.23481,40.20306
