id,time,long,lat
9366,2008-02-06 12:01:47,116.40127,39.96637
9366,2008-02-06 12:06:49,116.40194,39.98733
9366,2008-02-06 12:11:50,116.36218,40.00236
9366,2008-02-06 12:16:52,116.3371,40.03514
9366,2008-02-06 12:21:54,116.30532,40.07738
9366,2008-02-06 12:26:56,116.29325,40.09301
9366,2008-02-06 12:31:58,116.269,40.11603
9366,2008-02-06 12:36:59,116.25594,40.14113
9366,2008-02-06 12:42:01,116.26741,40.11668
9366,2008-02-06 12:47:03,116.29387,40.11012
9366,2008-02-06 12:52:05,116.29543,40.11544
9366,2008-02-06 12:57:06,116.29591,40.11494
9366,2008-02-06 13:02:08,116.29563,40.11492
