id,time,long,lat
8186,2008-02-04 12:00:40,116.32287,39.7972
8186,2008-02-04 12:05:29,116.33984,39.80777
8186,2008-02-04 12:05:42,116.34014,39.80855
8186,2008-02-04 12:10:44,116.34026,39.84558
8186,2008-02-04 12:15:33,116.34095,39.86044
8186,2008-02-04 12:15:45,116.34096,39.86045
8186,2008-02-04 12:37:58,116.33816,39.84868
8186,2008-02-04 12:42:47,116.3139,39.82955
8186,2008-02-04 12:43:00,116.31205,39.82955
8186,2008-02-04 12:48:02,116.30701,39.82208
8186,2008-02-04 12:52:51,116.30709,39.81927
8186,2008-02-04 12:53:03,116.30707,39.82097
8186,2008-02-04 12:58:05,116.29631,39.82962
8186,2008-02-04 13:01:54,116.29452,39.83092
