id,time,long,lat
1007,2008-02-03 10:01:40,116.29799,39.97431
1007,2008-02-03 10:04:32,116.30004,39.97771
1007,2008-02-03 10:09:32,116.31102,39.9747
1007,2008-02-03 10:14:29,116.32776,39.97024
1007,2008-02-03 10:14:53,116.32445,39.88531
1007,2008-02-03 10:19:30,116.35036,39.96623
1007,2008-02-03 10:28:08,116.36507,39.95269
1007,2008-02-03 10:32:50,116.35368,39.95101
1007,2008-02-03 10:42:50,116.31664,39.96588
1007,2008-02-03 10:43:29,116.31692,39.96569
1007,2008-02-03 10:48:43,116.31932,39.96883
1007,2008-02-03 10:53:43,116.34701,39.96447
1007,2008-02-03 11:08:43,116.33969,39.93763
