id,time,long,lat
491,2008-02-06 13:04:58,116.38907,39.95788
491,2008-02-06 13:09:57,116.39592,39.96675
491,2008-02-06 13:14:57,116.39582,39.9668
491,2008-02-06 13:19:57,116.39578,39.96683
491,2008-02-06 13:24:57,116.39577,39.96685
491,2008-02-06 13:29:57,116.39577,39.96686
491,2008-02-06 13:34:57,116.39571,39.96689
491,2008-02-06 13:39:57,116.39164,39.96662
491,2008-02-06 13:44:57,116.39157,39.96653
491,2008-02-06 13:49:57,116.39337,39.96165
491,2008-02-06 13:54:57,116.38909,39.96171
491,2008-02-06 13:59:57,116.37335,39.96023
491,2008-02-06 14:04:57,116.36251,39.95659
