id,time,long,lat
1948,2008-02-02 13:32:42,116.397,39.99205
1948,2008-02-02 13:34:09,116.40087,39.99075
1948,2008-02-02 13:34:24,116.4013,39.99068
1948,2008-02-02 13:34:44,116.40158,39.98915
1948,2008-02-02 13:35:16,116.40125,39.98598
1948,2008-02-02 13:35:44,116.4008,39.9859
1948,2008-02-02 13:35:48,116.40075,39.98592
1948,2008-02-02 13:35:56,116.40068,39.98598
1948,2008-02-02 13:36:13,116.40037,39.9862
1948,2008-02-02 13:36:21,116.40007,39.98653
1948,2008-02-02 13:36:24,116.40007,39.98663
1948,2008-02-02 13:36:28,116.40013,39.9867
1948,2008-02-02 13:36:33,116.4003,39.98678
1948,2008-02-02 13:36:45,116.40117,39.9868
1948,2008-02-02 13:36:48,116.40145,39.98677
1948,2008-02-02 13:36:51,116.40175,39.98672
1948,2008-02-02 13:38:13,116.41053,39.98698
1948,2008-02-02 13:38:16,116.41057,39.98698
1948,2008-02-02 13:38:20,116.41063,39.98685
1948,2008-02-02 13:39:06,116.41073,39.98422
1948,2008-02-02 13:39:27,116.4107,39.98408
1948,2008-02-02 13:39:38,116.41092,39.98348
1948,2008-02-02 13:39:43,116.41097,39.98315
1948,2008-02-02 13:39:49,116.41098,39.98298
1948,2008-02-02 13:41:32,116.41098,39.98288
1948,2008-02-02 13:43:09,116.4115,39.98225
1948,2008-02-02 13:44:05,116.41747,39.98213
1948,2008-02-02 13:45:09,116.41778,39.9821
1948,2008-02-02 13:45:36,116.41812,39.9828
1948,2008-02-02 13:46:44,116.41795,39.98708
1948,2008-02-02 13:46:47,116.41808,39.98717
1948,2008-02-02 13:47:41,116.42433,39.98742
1948,2008-02-02 13:48:22,116.42948,39.9877
1948,2008-02-02 13:48:45,116.4337,39.98713
1948,2008-02-02 13:49:53,116.44615,39.98107
1948,2008-02-02 13:52:07,116.46383,39.96898
1948,2008-02-02 13:52:10,116.4638,39.96868
1948,2008-02-02 13:52:13,116.4636,39.96848
1948,2008-02-02 13:52:16,116.46327,39.9684
1948,2008-02-02 13:52:19,116.46295,39.96847
1948,2008-02-02 13:52:24,116.46262,39.96883
1948,2008-02-02 13:52:27,116.46265,39.96912
1948,2008-02-02 13:52:32,116.46292,39.96945
1948,2008-02-02 13:57:32,116.51177,40.0136
1948,2008-02-02 14:00:01,116.54593,40.02678
