id,time,long,lat
4512,2008-02-04 06:03:34,116.49634,39.9657
4512,2008-02-04 06:08:34,116.49625,39.9659
4512,2008-02-04 06:13:34,116.49626,39.96568
4512,2008-02-04 06:18:34,116.49629,39.96572
4512,2008-02-04 06:23:34,116.49643,39.96612
4512,2008-02-04 06:28:34,116.49645,39.96583
4512,2008-02-04 06:33:34,116.4964,39.96588
4512,2008-02-04 06:38:34,116.49646,39.9654
4512,2008-02-04 06:43:34,116.4965,39.96573
4512,2008-02-04 06:48:34,116.49645,39.96576
4512,2008-02-04 06:53:34,116.49635,39.96595
4512,2008-02-04 07:08:34,116.49635,39.96552
