id,time,long,lat
3322,2008-02-04 05:03:04,116.61509,39.6605
3322,2008-02-04 05:08:04,116.61509,39.66052
3322,2008-02-04 05:13:04,116.6151,39.66048
3322,2008-02-04 05:18:04,116.61507,39.66047
3322,2008-02-04 05:23:04,116.61507,39.66051
3322,2008-02-04 05:28:04,116.61487,39.66042
3322,2008-02-04 05:33:04,116.61507,39.66039
3322,2008-02-04 05:38:04,116.61498,39.6605
3322,2008-02-04 05:43:04,116.61504,39.66052
3322,2008-02-04 05:48:04,116.61516,39.66044
3322,2008-02-04 05:53:04,116.61522,39.66042
3322,2008-02-04 05:58:04,116.61518,39.66049
3322,2008-02-04 06:03:04,116.61518,39.66048
