id,time,long,lat
5785,2008-02-07 11:02:08,117.08243,40.13626
5785,2008-02-07 11:07:08,117.08245,40.13624
5785,2008-02-07 11:12:08,117.08246,40.13623
5785,2008-02-07 11:17:08,117.08249,40.13625
5785,2008-02-07 11:22:08,117.08251,40.13626
5785,2008-02-07 11:27:08,117.08253,40.13628
5785,2008-02-07 11:32:08,117.08254,40.13629
5785,2008-02-07 11:37:08,117.08274,40.13644
5785,2008-02-07 11:47:08,117.08268,40.1364
5785,2008-02-07 11:52:08,117.08265,40.13636
5785,2008-02-07 11:57:08,117.08263,40.13637
5785,2008-02-07 12:02:08,117.08262,40.13637
