id,time,long,lat
9913,2008-02-03 23:00:12,116.34197,39.8638
9913,2008-02-03 23:03:06,116.33932,39.8459
9913,2008-02-03 23:05:14,116.33959,39.82714
9913,2008-02-03 23:08:08,116.3392,39.80522
9913,2008-02-03 23:10:16,116.33919,39.80386
9913,2008-02-03 23:13:09,116.33935,39.80274
9913,2008-02-03 23:15:17,116.33654,39.80123
9913,2008-02-03 23:20:19,116.33839,39.78242
9913,2008-02-03 23:23:13,116.33686,39.77949
9913,2008-02-03 23:25:21,116.33521,39.77097
9913,2008-02-03 23:28:14,116.33787,39.75085
9913,2008-02-03 23:30:22,116.33692,39.7404
9913,2008-02-03 23:33:16,116.3365,39.7257
9913,2008-02-03 23:35:24,116.33944,39.72314
9913,2008-02-03 23:40:26,116.34794,39.71732
9913,2008-02-03 23:47:26,116.3479,39.71754
9913,2008-02-04 00:22:46,116.34712,39.71996
