id,time,long,lat
8936,2008-02-02 19:02:51,116.34754,39.93034
8936,2008-02-02 19:07:51,116.3497,39.9357
8936,2008-02-02 19:17:51,116.36225,39.98544
8936,2008-02-02 19:22:51,116.36239,39.99995
8936,2008-02-02 19:27:51,116.35015,40.02031
8936,2008-02-02 19:32:51,116.36077,40.03037
8936,2008-02-02 19:34:55,116.36513,40.03141
8936,2008-02-02 19:39:55,116.35881,40.03078
8936,2008-02-02 19:44:55,116.35883,40.03078
8936,2008-02-02 19:49:55,116.35883,40.03078
8936,2008-02-02 19:54:55,116.35676,40.0296
8936,2008-02-02 19:56:37,116.34968,40.03371
8936,2008-02-02 20:01:37,116.33555,40.03799
