id,time,long,lat
7887,2008-02-02 19:03:41,117.10068,40.14865
7887,2008-02-02 19:08:41,117.12326,40.14929
7887,2008-02-02 19:13:41,117.12332,40.14931
7887,2008-02-02 19:18:41,117.12332,40.14933
7887,2008-02-02 19:23:41,117.12332,40.14934
7887,2008-02-02 19:28:41,117.12332,40.14935
7887,2008-02-02 19:33:41,117.12333,40.14935
7887,2008-02-02 19:38:41,117.12333,40.14935
7887,2008-02-02 19:43:41,117.12333,40.14937
7887,2008-02-02 19:48:41,117.12333,40.14937
7887,2008-02-02 19:53:41,117.12332,40.14938
7887,2008-02-02 19:58:41,117.12332,40.14938
7887,2008-02-02 20:03:41,117.12332,40.14939
