id,time,long,lat
2782,2008-02-05 01:00:45,116.32932,39.91007
2782,2008-02-05 01:05:47,116.32843,39.92081
2782,2008-02-05 01:06:32,116.32838,39.9148
2782,2008-02-05 01:10:49,116.3228,39.90038
2782,2008-02-05 01:15:50,116.32027,39.88533
2782,2008-02-05 01:20:52,116.30282,39.88274
2782,2008-02-05 01:25:54,116.28616,39.86494
2782,2008-02-05 01:26:39,116.28399,39.86588
2782,2008-02-05 01:30:55,116.28904,39.88597
2782,2008-02-05 01:36:41,116.29698,39.90621
2782,2008-02-05 01:40:58,116.31069,39.90588
2782,2008-02-05 01:46:00,116.30438,39.92531
2782,2008-02-05 01:46:45,116.30429,39.93056
2782,2008-02-05 01:51:02,116.30768,39.94997
2782,2008-02-05 01:56:07,116.31728,39.95611
2782,2008-02-05 01:58:50,116.32534,39.96638
2782,2008-02-05 02:01:09,116.31945,39.96627
