id,time,long,lat
6771,2008-02-05 15:01:21,116.42887,39.90782
6771,2008-02-05 15:06:21,116.42066,39.90453
6771,2008-02-05 15:11:21,116.42804,39.90704
6771,2008-02-05 15:16:21,116.44112,39.90622
6771,2008-02-05 15:31:21,116.39927,39.90657
6771,2008-02-05 15:36:21,116.38993,39.90621
6771,2008-02-05 15:41:21,116.36984,39.89849
6771,2008-02-05 15:46:21,116.36812,39.89408
6771,2008-02-05 15:51:21,116.35732,39.89184
6771,2008-02-05 15:56:21,116.35715,39.90206
6771,2008-02-05 16:01:21,116.36001,39.91179
