id,time,long,lat
3113,2008-02-05 05:04:29,116.45894,39.89266
3113,2008-02-05 05:14:29,116.4664,39.89483
3113,2008-02-05 05:19:29,116.46664,39.89527
3113,2008-02-05 05:24:29,116.46652,39.89504
3113,2008-02-05 05:29:29,116.46629,39.89499
3113,2008-02-05 05:34:29,116.46639,39.89511
3113,2008-02-05 05:39:29,116.46624,39.8952
3113,2008-02-05 05:44:29,116.46645,39.89505
3113,2008-02-05 05:49:29,116.46657,39.895
3113,2008-02-05 05:54:29,116.46653,39.895
3113,2008-02-05 05:59:28,116.46638,39.89506
3113,2008-02-05 06:09:28,116.46627,39.89498
