id,time,long,lat
5902,2008-02-06 02:01:32,116.27663,40.13135
5902,2008-02-06 02:11:32,116.27665,40.13139
5902,2008-02-06 02:16:32,116.27667,40.13148
5902,2008-02-06 02:21:32,116.27669,40.13153
5902,2008-02-06 02:26:32,116.27669,40.13151
5902,2008-02-06 02:31:32,116.2767,40.13148
5902,2008-02-06 02:36:32,116.27669,40.13147
5902,2008-02-06 02:41:32,116.27669,40.13147
5902,2008-02-06 02:46:32,116.27671,40.13148
5902,2008-02-06 02:51:32,116.27672,40.13148
5902,2008-02-06 02:56:32,116.27671,40.13147
5902,2008-02-06 03:01:32,116.27669,40.13147
