id,time,long,lat
5459,2008-02-08 00:02:16,116.41664,39.85593
5459,2008-02-08 00:06:00,116.43898,39.85206
5459,2008-02-08 00:07:18,116.43898,39.84662
5459,2008-02-08 00:11:00,116.439,39.84668
5459,2008-02-08 00:12:19,116.43933,39.85055
5459,2008-02-08 00:16:00,116.45245,39.86437
5459,2008-02-08 00:17:21,116.46094,39.86664
5459,2008-02-08 00:21:00,116.4707,39.86653
5459,2008-02-08 00:22:23,116.47727,39.86648
5459,2008-02-08 00:27:24,116.53261,39.86819
5459,2008-02-08 00:31:00,116.56821,39.86133
5459,2008-02-08 00:32:26,116.5806,39.85675
5459,2008-02-08 00:36:00,116.61387,39.85436
5459,2008-02-08 00:37:28,116.61881,39.85761
5459,2008-02-08 00:41:01,116.64001,39.87796
5459,2008-02-08 00:42:29,116.64639,39.88453
5459,2008-02-08 00:46:03,116.65243,39.90121
5459,2008-02-08 01:14:10,116.65187,39.90001
