id,time,long,lat
3977,2008-02-07 03:00:58,116.31535,39.90199
3977,2008-02-07 03:03:48,116.30987,39.90628
3977,2008-02-07 03:11:01,116.25857,39.90542
3977,2008-02-07 03:13:51,116.2586,39.89307
3977,2008-02-07 03:16:03,116.25273,39.89137
3977,2008-02-07 03:18:53,116.25869,39.89209
3977,2008-02-07 03:21:05,116.25867,39.89901
3977,2008-02-07 03:23:55,116.26105,39.90477
3977,2008-02-07 03:25:56,116.26106,39.90474
3977,2008-02-07 03:31:12,116.25863,39.90268
3977,2008-02-07 03:31:57,116.25861,39.89677
3977,2008-02-07 03:36:13,116.25855,39.89129
3977,2008-02-07 03:36:59,116.25874,39.89125
3977,2008-02-07 03:41:15,116.26869,39.89894
3977,2008-02-07 03:42:01,116.27428,39.89899
3977,2008-02-07 03:46:17,116.27305,39.89182
3977,2008-02-07 03:47:03,116.27544,39.89185
3977,2008-02-07 03:51:19,116.28012,39.90893
3977,2008-02-07 03:52:05,116.28611,39.90892
3977,2008-02-07 03:56:21,116.296,39.91187
3977,2008-02-07 03:57:07,116.29602,39.91189
3977,2008-02-07 04:01:22,116.31818,39.90608
