id,time,long,lat
327,2008-02-08 13:01:40,116.41049,39.94367
327,2008-02-08 13:02:23,116.41051,39.94448
327,2008-02-08 13:07:23,116.41937,39.94369
327,2008-02-08 13:11:21,116.42046,39.94333
327,2008-02-08 13:16:21,116.41911,39.94857
327,2008-02-08 13:21:21,116.37929,39.94753
327,2008-02-08 13:26:21,116.33934,39.93771
327,2008-02-08 13:28:11,116.33968,39.94079
327,2008-02-08 13:33:11,116.34971,39.93027
327,2008-02-08 13:35:42,116.35464,39.93097
327,2008-02-08 13:40:42,116.36642,39.94063
327,2008-02-08 13:42:17,116.36601,39.9459
327,2008-02-08 13:45:41,116.36519,39.95479
327,2008-02-08 13:50:41,116.3675,39.98069
327,2008-02-08 13:51:30,116.36952,39.98084
327,2008-02-08 13:55:41,116.37689,39.98086
327,2008-02-08 14:00:41,116.382,39.96153
