id,time,long,lat
1556,2008-02-04 18:01:18,116.4566,39.998
1556,2008-02-04 18:06:18,116.46182,40.01291
1556,2008-02-04 18:11:18,116.5049,40.00899
1556,2008-02-04 18:16:18,116.52258,40.03216
1556,2008-02-04 18:21:18,116.54909,40.06461
1556,2008-02-04 18:26:18,116.55619,40.1064
1556,2008-02-04 18:31:18,116.5962,40.11678
1556,2008-02-04 18:36:18,116.6427,40.1162
1556,2008-02-04 18:41:18,116.6793,40.115
1556,2008-02-04 18:46:18,116.7365,40.12416
1556,2008-02-04 18:51:18,116.78444,40.14567
1556,2008-02-04 18:56:18,116.78889,40.14606
1556,2008-02-04 19:01:18,116.83628,40.15105
