id,time,long,lat
5404,2008-02-04 03:04:49,116.443,39.90662
5404,2008-02-04 03:09:49,116.44299,39.90662
5404,2008-02-04 03:14:49,116.44382,39.9067
5404,2008-02-04 03:19:49,116.48723,39.906
5404,2008-02-04 03:24:50,116.50407,39.9093
5404,2008-02-04 03:29:50,116.52552,39.90751
5404,2008-02-04 03:34:50,116.52544,39.90742
5404,2008-02-04 03:39:50,116.52408,39.90767
5404,2008-02-04 03:44:49,116.48624,39.90761
5404,2008-02-04 03:49:49,116.48334,39.88684
5404,2008-02-04 03:54:49,116.48297,39.88068
5404,2008-02-04 03:59:49,116.49139,39.87427
5404,2008-02-04 04:04:49,116.50481,39.87235
