id,time,long,lat
1302,2008-02-07 22:01:16,116.29964,39.8468
1302,2008-02-07 22:06:16,116.29954,39.84667
1302,2008-02-07 22:11:16,116.29953,39.84667
1302,2008-02-07 22:16:16,116.29952,39.84665
1302,2008-02-07 22:21:16,116.2995,39.84663
1302,2008-02-07 22:26:16,116.29948,39.8466
1302,2008-02-07 22:31:16,116.29947,39.84659
1302,2008-02-07 22:36:16,116.29947,39.84659
1302,2008-02-07 22:41:16,116.29945,39.84659
1302,2008-02-07 22:46:16,116.29945,39.84659
1302,2008-02-07 22:51:16,116.29944,39.84658
1302,2008-02-07 22:56:16,116.29944,39.84658
1302,2008-02-07 23:01:16,116.29944,39.84658
