id,time,long,lat
5112,2008-02-03 13:06:47,116.41136,39.97675
5112,2008-02-03 13:11:47,116.40131,39.9841
5112,2008-02-03 13:16:47,116.40595,39.99582
5112,2008-02-03 13:21:47,116.40117,39.99193
5112,2008-02-03 13:26:47,116.41029,39.98703
5112,2008-02-03 13:31:47,116.40139,39.9837
5112,2008-02-03 13:36:47,116.40133,39.99285
5112,2008-02-03 13:41:47,116.4147,39.98708
5112,2008-02-03 13:46:47,116.42036,39.99225
5112,2008-02-03 13:51:47,116.42432,39.99416
5112,2008-02-03 13:56:47,116.42417,39.99424
5112,2008-02-03 14:11:47,116.41825,39.99228
