id,time,long,lat
1683,2008-02-03 13:01:21,116.32703,39.90148
1683,2008-02-03 13:06:21,116.32703,39.90148
1683,2008-02-03 13:11:21,116.32703,39.90148
1683,2008-02-03 13:21:21,116.32703,39.90148
1683,2008-02-03 13:26:21,116.32703,39.90148
1683,2008-02-03 13:31:21,116.32652,39.90214
1683,2008-02-03 13:36:21,116.32638,39.90232
1683,2008-02-03 13:41:21,116.32655,39.90195
1683,2008-02-03 13:46:21,116.32665,39.90142
1683,2008-02-03 13:51:21,116.32667,39.90159
1683,2008-02-03 13:56:20,116.32678,39.9019
1683,2008-02-03 14:01:20,116.3268,39.9019
