id,time,long,lat
9930,2008-02-03 13:04:28,116.5685,39.71831
9930,2008-02-03 13:04:37,116.56776,39.72005
9930,2008-02-03 13:09:30,116.5547,39.7497
9930,2008-02-03 13:09:39,116.5536,39.75048
9930,2008-02-03 13:14:32,116.53602,39.76434
9930,2008-02-03 13:19:43,116.51612,39.78186
9930,2008-02-03 13:25:40,116.51611,39.78188
9930,2008-02-03 13:35:52,116.50635,39.79384
9930,2008-02-03 13:38:43,116.50024,39.80113
9930,2008-02-03 13:40:44,116.50024,39.80113
9930,2008-02-03 13:45:51,116.5,39.80124
9930,2008-02-03 14:51:13,116.48956,39.81496
