id,time,long,lat
6098,2008-02-06 17:03:53,116.39625,39.97374
6098,2008-02-06 17:08:53,116.39628,39.97367
6098,2008-02-06 17:13:53,116.39625,39.97359
6098,2008-02-06 17:18:53,116.39602,39.97307
6098,2008-02-06 17:23:53,116.3962,39.97366
6098,2008-02-06 17:28:53,116.3961,39.97363
6098,2008-02-06 17:33:53,116.39612,39.97363
6098,2008-02-06 17:38:53,116.39607,39.97369
6098,2008-02-06 17:43:53,116.39611,39.97363
6098,2008-02-06 17:48:53,116.39604,39.97352
6098,2008-02-06 17:53:53,116.39607,39.97353
6098,2008-02-06 17:58:53,116.39592,39.9736
6098,2008-02-06 18:03:53,116.39601,39.97354
