id,time,long,lat
6214,2008-02-06 05:04:23,116.40141,39.81209
6214,2008-02-06 05:09:23,116.40136,39.81222
6214,2008-02-06 05:14:23,116.40133,39.81236
6214,2008-02-06 05:19:23,116.40129,39.81262
6214,2008-02-06 05:24:23,116.40135,39.8124
6214,2008-02-06 05:29:23,116.40135,39.81235
6214,2008-02-06 05:34:23,116.40154,39.81222
6214,2008-02-06 05:39:23,116.4015,39.81221
6214,2008-02-06 05:44:23,116.40143,39.81227
6214,2008-02-06 05:54:23,116.40145,39.81222
6214,2008-02-06 05:59:23,116.40142,39.81226
6214,2008-02-06 06:04:23,116.40142,39.81228
