id,time,long,lat
8672,2008-02-07 14:12:24,116.54357,39.82195
8672,2008-02-07 14:13:01,116.54545,39.82117
8672,2008-02-07 14:16:01,116.55098,39.81852
8672,2008-02-07 14:16:04,116.55103,39.81845
8672,2008-02-07 14:17:51,116.55108,39.80473
8672,2008-02-07 14:17:54,116.55098,39.80473
8672,2008-02-07 14:18:18,116.5494,39.80467
8672,2008-02-07 14:19:15,116.54575,39.8046
8672,2008-02-07 14:19:24,116.54575,39.80437
8672,2008-02-07 14:43:02,116.54575,39.80437
8672,2008-02-07 14:43:11,116.54573,39.80455
8672,2008-02-07 14:43:17,116.54583,39.8046
8672,2008-02-07 14:44:43,116.551,39.80473
8672,2008-02-07 14:44:47,116.55108,39.8046
8672,2008-02-07 14:45:21,116.55127,39.80182
8672,2008-02-07 14:46:04,116.55877,39.80185
8672,2008-02-07 14:46:30,116.56023,39.80178
8672,2008-02-07 14:47:11,116.56272,39.79897
8672,2008-02-07 14:47:14,116.56262,39.79883
8672,2008-02-07 14:47:46,116.55988,39.79732
8672,2008-02-07 14:48:25,116.56208,39.79432
8672,2008-02-07 14:49:30,116.55207,39.78963
8672,2008-02-07 14:50:07,116.54878,39.79218
8672,2008-02-07 14:50:32,116.54552,39.79075
8672,2008-02-07 14:50:36,116.54533,39.79075
8672,2008-02-07 14:51:33,116.53865,39.79058
8672,2008-02-07 14:51:36,116.53858,39.79067
8672,2008-02-07 14:51:40,116.53862,39.79078
8672,2008-02-07 14:52:02,116.53895,39.79152
8672,2008-02-07 14:52:14,116.53867,39.79195
8672,2008-02-07 14:52:20,116.53855,39.79207
8672,2008-02-07 14:52:23,116.5385,39.79208
8672,2008-02-07 14:52:29,116.53837,39.79208
8672,2008-02-07 15:12:42,116.53858,39.79207
