id,time,long,lat
2546,2008-02-04 11:03:30,116.38733,39.85563
2546,2008-02-04 11:08:31,116.4429,39.85792
2546,2008-02-04 11:13:02,116.45552,39.86409
2546,2008-02-04 11:13:33,116.45541,39.86415
2546,2008-02-04 11:14:03,116.45555,39.86411
2546,2008-02-04 11:15:03,116.45581,39.86383
2546,2008-02-04 11:16:03,116.45455,39.86341
2546,2008-02-04 11:17:04,116.45503,39.86744
2546,2008-02-04 11:18:04,116.4552,39.87095
2546,2008-02-04 11:18:35,116.45518,39.87405
2546,2008-02-04 11:19:04,116.45529,39.87729
2546,2008-02-04 11:20:05,116.45533,39.88207
2546,2008-02-04 11:21:05,116.45476,39.87852
2546,2008-02-04 11:22:05,116.45344,39.87494
2546,2008-02-04 11:23:06,116.44773,39.87498
2546,2008-02-04 11:23:36,116.44537,39.87503
2546,2008-02-04 11:24:06,116.44502,39.87507
2546,2008-02-04 11:25:06,116.44009,39.87499
2546,2008-02-04 11:26:07,116.44474,39.87486
2546,2008-02-04 11:27:07,116.4447,39.87069
2546,2008-02-04 11:28:38,116.43816,39.87108
2546,2008-02-04 11:33:40,116.43404,39.89246
2546,2008-02-04 11:38:41,116.4127,39.89257
2546,2008-02-04 11:42:18,116.41041,39.89815
2546,2008-02-04 11:43:18,116.4059,39.89797
2546,2008-02-04 11:43:43,116.40563,39.89783
2546,2008-02-04 11:44:19,116.40574,39.89807
2546,2008-02-04 11:45:19,116.40565,39.89848
2546,2008-02-04 11:46:19,116.40562,39.8986
2546,2008-02-04 11:47:20,116.40256,39.89952
2546,2008-02-04 11:48:20,116.39493,39.89912
2546,2008-02-04 11:48:45,116.39459,39.89909
2546,2008-02-04 11:49:20,116.39146,39.89884
2546,2008-02-04 11:50:21,116.38971,39.8988
2546,2008-02-04 11:51:21,116.38173,39.89887
2546,2008-02-04 11:52:21,116.37879,39.89881
2546,2008-02-04 11:53:22,116.37185,39.8986
2546,2008-02-04 11:53:46,116.36868,39.89851
2546,2008-02-04 11:54:22,116.36588,39.89847
2546,2008-02-04 11:55:22,116.36162,39.89834
2546,2008-02-04 11:56:22,116.3599,39.8983
2546,2008-02-04 11:57:23,116.35954,39.89829
2546,2008-02-04 11:58:23,116.35776,39.89819
2546,2008-02-04 11:58:48,116.35772,39.89821
2546,2008-02-04 11:59:24,116.35775,39.89819
2546,2008-02-04 12:00:24,116.35469,39.89825
