id,time,long,lat
6870,2008-02-06 00:01:09,116.41202,39.9615
6870,2008-02-06 00:06:11,116.4245,39.94828
6870,2008-02-06 00:11:13,116.44416,39.93981
6870,2008-02-06 00:16:14,116.45128,39.93227
6870,2008-02-06 00:21:16,116.45569,39.94069
6870,2008-02-06 00:26:18,116.44927,39.9472
6870,2008-02-06 00:31:20,116.45531,39.93266
6870,2008-02-06 00:36:22,116.46898,39.92169
6870,2008-02-06 00:41:23,116.50858,39.92188
6870,2008-02-06 00:46:25,116.51396,39.91438
6870,2008-02-06 00:51:27,116.53653,39.915
6870,2008-02-06 00:56:29,116.56051,39.91472
6870,2008-02-06 01:01:30,116.59,39.91044
