id,time,long,lat
3955,2008-02-08 17:00:25,115.99042,40.46228
3955,2008-02-08 17:01:26,115.98883,40.46388
3955,2008-02-08 17:02:26,115.98323,40.46244
3955,2008-02-08 17:03:15,115.98074,40.46179
3955,2008-02-08 17:03:26,115.98038,40.46189
3955,2008-02-08 17:04:27,115.97926,40.46584
3955,2008-02-08 17:05:27,115.98063,40.46788
3955,2008-02-08 17:06:27,115.98014,40.47065
3955,2008-02-08 17:07:28,115.97937,40.47061
3955,2008-02-08 17:08:18,115.97937,40.47061
3955,2008-02-08 17:13:24,115.97931,40.47051
