id,time,long,lat
8951,2008-02-05 12:01:34,116.47026,39.90146
8951,2008-02-05 12:06:34,116.47027,39.90147
8951,2008-02-05 12:16:33,116.47026,39.90148
8951,2008-02-05 12:21:33,116.47026,39.90147
8951,2008-02-05 12:26:33,116.47026,39.90148
8951,2008-02-05 12:31:33,116.47025,39.90147
8951,2008-02-05 12:36:34,116.47025,39.90146
8951,2008-02-05 12:41:33,116.47027,39.90149
8951,2008-02-05 12:46:34,116.47042,39.90177
8951,2008-02-05 12:51:34,116.47016,39.90216
8951,2008-02-05 12:56:33,116.47012,39.90226
8951,2008-02-05 13:01:33,116.47012,39.90226
